machine_id,timestamp,step,vibration,temperature,current,pressure,failure_event
M000,2026-06-02 07:00:00,31,0.33882538906504917,54.10289403715485,11.892052363777633,97.80753979906494,0
M000,2026-06-02 08:00:00,32,0.3208393470981643,57.773119639616105,10.963962128246147,99.8572535232174,0
M000,2026-06-02 09:00:00,33,0.3651613715114882,57.44824244949233,11.771279235113713,100.22876479510181,0
M000,2026-06-02 10:00:00,34,0.388329548784891,56.6047614604265,11.767449861864408,96.1732509884136,0
M000,2026-06-02 11:00:00,35,0.35734563742779957,54.12330305528113,12.687847742025458,99.55849358336694,0
M000,2026-06-02 12:00:00,36,0.34288318400359624,56.32116569470265,11.25934085775872,99.95284848196592,0
M000,2026-06-02 13:00:00,37,0.339274401100209,56.074561102133096,11.676967653651335,99.56223411478067,0
M000,2026-06-02 14:00:00,38,0.38717523078959437,55.77076109338823,12.554673617217064,98.31090909260132,0
M000,2026-06-02 15:00:00,39,0.3870670941320098,56.661512694212654,12.059373131481632,98.77989567161086,0
M000,2026-06-02 16:00:00,40,0.38196125464273,56.00759854813107,12.11148691455908,99.45416155307738,0
M000,2026-06-02 17:00:00,41,0.34060952565995445,56.128654309749976,11.924601445057887,99.99745681754901,0
M000,2026-06-02 18:00:00,42,0.36496183351108596,55.97255425594635,11.998817652358504,101.00777443258602,0
M000,2026-06-02 19:00:00,43,0.3587925813038518,55.60351681725737,12.13415592020667,102.01672566750432,0
M000,2026-06-02 20:00:00,44,0.36544688605207076,52.98036838428196,11.51869239117662,99.37069634653379,0
M000,2026-06-02 21:00:00,45,0.3882319679753247,55.292201790307224,12.202676544412135,98.96901233437877,0
M000,2026-06-02 22:00:00,46,0.36990425001744276,54.504773499916304,11.29866858623037,100.697920170349,0
M000,2026-06-02 23:00:00,47,0.3781621047741376,53.70476477775416,11.976472448080477,100.92939950263707,0
M000,2026-06-03 00:00:00,48,0.3585755122308486,57.261336455805534,11.931344529507612,99.00173864255831,0
M000,2026-06-03 01:00:00,49,0.3622372561751105,57.38942752043581,11.582236707454642,101.47530002293817,0
M000,2026-06-03 02:00:00,50,0.37598102401634514,56.958532556679856,11.80788220597015,101.8920679369219,0
M000,2026-06-03 03:00:00,51,0.31804044205678766,55.676385569695626,11.545214197776337,102.40905351512481,0
M000,2026-06-03 04:00:00,52,0.3563905225058622,57.02683426691618,11.400979913747594,103.38222879812656,0
M000,2026-06-03 05:00:00,53,0.3488486016901292,55.45171249180778,11.705727658483902,98.13349454612109,0
M000,2026-06-03 06:00:00,54,0.332835313382455,55.69800213122206,11.361524248157988,99.87390262686223,0
M000,2026-06-03 07:00:00,55,0.33667953370043446,54.13083721858457,11.901963455411153,99.95471805142066,0
M000,2026-06-03 08:00:00,56,0.3954685484865957,56.0151641631162,11.310163358645758,99.92096201116973,0
M000,2026-06-03 09:00:00,57,0.3230403559214873,55.56589086257209,12.045539561261675,98.74281828284695,0
M000,2026-06-03 10:00:00,58,0.3750607415569685,53.930460590378594,11.261669480732188,96.98845313592695,0
M000,2026-06-03 11:00:00,59,0.3020969389444949,55.43295089016041,11.546638386424323,100.07471554920481,0
M000,2026-06-03 12:00:00,60,0.3475971209753491,55.41883398537934,11.529565787650306,98.4811412708523,0
M000,2026-06-03 13:00:00,61,0.36262405871575165,57.65010922968635,12.318962168943575,100.27322797680576,0
M000,2026-06-03 14:00:00,62,0.37415452433912394,56.58182913920835,11.907179156655632,98.50231170648931,0
M000,2026-06-03 15:00:00,63,0.37737624694087873,55.51406554264187,11.704815140334796,97.8940068713504,0
M000,2026-06-03 16:00:00,64,0.3807485177966407,55.71977816162152,11.981387782560804,100.49659679369714,0
M000,2026-06-03 17:00:00,65,0.35288653769846823,55.4747658578981,10.93335620372689,100.4010452991758,0
M000,2026-06-03 18:00:00,66,0.35116760578293327,55.12318595576689,11.771199745998908,101.22737404227598,0
M000,2026-06-03 19:00:00,67,0.3936815521327415,53.98105081253316,12.55487890167597,104.41973150931297,0
M000,2026-06-03 20:00:00,68,0.36688022638485907,55.10554486230526,11.840752390312153,100.65128622062176,0
M000,2026-06-03 21:00:00,69,0.3296700624270722,54.41588337455154,11.818626839713295,101.05183109728166,0
M000,2026-06-03 22:00:00,70,0.3369614832770016,53.83715753793201,12.036331808078048,97.90774762593892,0
M000,2026-06-03 23:00:00,71,0.34219825609841126,55.97936089744781,12.153814158414532,97.48990141904315,0
M000,2026-06-04 00:00:00,72,0.3746322662169814,55.73878286086362,10.978122081452286,103.29300362676601,0
M000,2026-06-04 01:00:00,73,0.3554775378095422,53.05716540890668,11.080940161459823,98.41210461939144,0
M000,2026-06-04 02:00:00,74,0.36784685590338356,55.15266892939489,11.84299322406399,98.21801493490045,0
M000,2026-06-04 03:00:00,75,0.33643960880562485,56.4423717194651,11.474245748908892,100.29197037329456,0
M000,2026-06-04 04:00:00,76,0.35446857718938346,56.54914059461762,12.275718242171237,100.1737950640048,0
M000,2026-06-04 05:00:00,77,0.3692175651048048,56.47472943832102,11.604556997471477,98.4925430488195,0
M000,2026-06-04 06:00:00,78,0.34897323102492434,55.29440471210387,10.931482533745703,99.73992852285869,0
M000,2026-06-04 07:00:00,79,0.36688052588381453,54.20199176014546,11.197119583283937,102.82232566155317,0
M000,2026-06-04 08:00:00,80,0.3332097571083578,53.94368461860975,10.595143006577535,98.63777671668937,0
M000,2026-06-04 09:00:00,81,0.34339366203466043,55.664487803005684,11.587651059669433,97.43617339574658,0
M000,2026-06-04 10:00:00,82,0.3398880481455093,55.68368346986124,11.636889413399476,102.10207384439998,0
M000,2026-06-04 11:00:00,83,0.3155783025781198,56.720836156565085,11.540811466828618,101.16064379711419,0
M000,2026-06-04 12:00:00,84,0.3596628690330211,56.50940311292413,12.167549025031809,99.05355157950416,0
M000,2026-06-04 13:00:00,85,0.33661124927247205,54.9701172047241,12.204740300372938,97.16864191149983,0
M000,2026-06-04 14:00:00,86,0.3483416848302626,53.6571185900345,11.66207252209979,98.95358322430762,0
M000,2026-06-04 15:00:00,87,0.3705148616947233,54.898561973706315,10.875240904126365,100.35449508441839,0
M000,2026-06-04 16:00:00,88,0.36935849991277453,55.60967582645512,11.942078557123647,102.80175916479857,0
M000,2026-06-04 17:00:00,89,0.38003633216265653,55.14241589255991,11.945876782455453,98.3223232098828,0
M000,2026-06-04 18:00:00,90,0.3569070028822256,54.68716249244696,11.844786246974154,100.22740175925489,0
M000,2026-06-04 19:00:00,91,0.3470396427271416,55.58715956875385,12.128549883027281,101.74777515612166,0
M000,2026-06-04 20:00:00,92,0.3550109284283862,54.612834181302226,11.254986170270387,95.52558204536528,0
M000,2026-06-04 21:00:00,93,0.3072589374543024,54.52804381332964,12.521122675697262,102.3125268639053,0
M000,2026-06-04 22:00:00,94,0.3157375910780068,55.61597871095798,11.316512372767994,97.85419077573333,0
M000,2026-06-04 23:00:00,95,0.31633294284440666,54.724881608730605,12.02469261456035,100.91616127058452,0
M000,2026-06-05 00:00:00,96,0.32559634872355475,55.49191544787547,11.056292552863681,100.782444591851,0
M000,2026-06-05 01:00:00,97,0.36506658488907384,55.47373269558167,11.36646682625462,102.41174559699998,0
M000,2026-06-05 02:00:00,98,0.3351076427050283,53.71723463012165,12.372283842794873,101.38193114406272,0
M000,2026-06-05 03:00:00,99,0.350568214665002,54.504536379153976,11.68450328084238,95.5109350844678,0
M000,2026-06-05 04:00:00,100,0.4070708688265518,56.762781582958624,12.140139102818564,98.46638797162738,0
M000,2026-06-05 05:00:00,101,0.35662361143789634,53.60590291078878,11.870517669312393,100.2735805620898,0
M000,2026-06-05 06:00:00,102,0.39047414818989135,52.421353435997936,11.719838669034292,99.69352962235506,0
M000,2026-06-05 07:00:00,103,0.3350546944490013,52.75324260156329,12.287284298687212,100.90416639357795,0
M000,2026-06-05 08:00:00,104,0.35511180774579726,55.01078243682153,11.661631312725891,101.53669334143707,0
M000,2026-06-05 09:00:00,105,0.33361641151766575,55.00402263617407,11.047412638396265,101.30168460009185,0
M000,2026-06-05 10:00:00,106,0.35829009621180574,54.85563617089013,11.410601595968359,99.59538220588271,0
M000,2026-06-05 11:00:00,107,0.39455826372324965,56.44669501170283,11.948599439969493,96.33142999518489,0
M000,2026-06-05 12:00:00,108,0.3230642883485293,51.76835320884225,11.856444144319443,99.00882021913799,0
M000,2026-06-05 13:00:00,109,0.3904795267914872,55.474397695661274,11.070354071918869,100.88269750445863,0
M000,2026-06-05 14:00:00,110,0.3910884909129385,56.90641278068645,11.37433291417002,97.86240009292003,0
M000,2026-06-05 15:00:00,111,0.36589575530284607,53.671996345676675,11.441957932120095,101.30957420568765,0
M000,2026-06-05 16:00:00,112,0.3498994091847035,54.573595838179884,11.536017886675983,101.97215537721956,0
M000,2026-06-05 17:00:00,113,0.39350344523611674,54.08680384016675,11.169999258747993,100.46202100684827,0
M000,2026-06-05 18:00:00,114,0.37238893139599594,53.87402473338983,11.485973716730769,94.01067702303206,0
M000,2026-06-05 19:00:00,115,0.390413787609795,54.59418295775356,11.4374196807583,97.53027779630625,0
M000,2026-06-05 20:00:00,116,0.3934131643210894,56.720926807329846,12.053838580632366,103.89842734320389,0
M000,2026-06-05 21:00:00,117,0.44408875698548517,57.23557339941429,12.040920523504793,98.98304375562994,0
M000,2026-06-05 22:00:00,118,0.38751823848814576,54.64162503621736,11.639698363799546,95.93845343045906,0
M000,2026-06-05 23:00:00,119,0.3689900733211745,57.333134526933655,11.547869479328282,102.37297538944647,0
M000,2026-06-06 00:00:00,120,0.4078240358889911,55.124574636978984,11.717490129237262,99.81077478302329,0
M000,2026-06-06 01:00:00,121,0.4169101772449569,57.233067534689866,11.334147145740708,102.12324711813649,0
M000,2026-06-06 02:00:00,122,0.4448945726520574,55.06224132332391,11.181639090013595,100.48142650168082,0
M000,2026-06-06 03:00:00,123,0.4281108423390247,55.326430198366175,11.266309580413349,100.77221341912694,0
M000,2026-06-06 04:00:00,124,0.41191355120030126,55.67707981077765,11.366918071234108,100.52522304895864,0
M000,2026-06-06 05:00:00,125,0.4372117754567684,59.0645578929339,11.163938779654888,101.0430293703417,0
M000,2026-06-06 06:00:00,126,0.3618911059096149,56.3030949771349,11.694538671670292,104.11495669266945,0
M000,2026-06-06 07:00:00,127,0.3772798653335945,54.446939245921136,11.949608435896254,101.5834143236789,0
M000,2026-06-06 08:00:00,128,0.37163365789386743,56.47080446156813,11.023017536745504,96.65926590770884,0
M000,2026-06-06 09:00:00,129,0.3971757297786786,54.837020373223375,11.652535485451985,100.77137929501363,0
M000,2026-06-06 10:00:00,130,0.3661564646793519,54.71858674016038,11.549571965742492,102.15365439757257,0
M000,2026-06-06 11:00:00,131,0.4248269655798447,56.53887331125774,11.747265030123414,102.2415377243861,0
M000,2026-06-06 12:00:00,132,0.3995804129413454,55.467114630973086,11.613608793761365,98.90640648010952,0
M000,2026-06-06 13:00:00,133,0.36607189443116245,55.767652758833115,11.049141593956454,102.25428660855115,0
M000,2026-06-06 14:00:00,134,0.37746185872877536,55.427833664439945,11.175009507120096,101.76478262112816,0
M000,2026-06-06 15:00:00,135,0.41481080019997896,55.79055015505001,11.679297937084865,105.22358308237021,0
M000,2026-06-06 16:00:00,136,0.43477793889426997,55.9738319539528,12.073684983275577,98.69002629670253,0
M000,2026-06-06 17:00:00,137,0.47105062590354424,53.10586400689656,10.764982496471406,99.03596490189099,0
M000,2026-06-06 18:00:00,138,0.49038566008099127,56.20640750480617,11.793190350831864,99.3852517661112,0
M000,2026-06-06 19:00:00,139,0.4105005019011748,54.14872235749181,12.138382331715881,98.96352195301965,0
M000,2026-06-06 20:00:00,140,0.3743870187572479,53.558506112389765,11.600255682229768,98.15753704444154,0
M000,2026-06-06 21:00:00,141,0.3417194870685798,55.13375158778297,11.903273549460291,94.40740239237216,0
M000,2026-06-06 22:00:00,142,0.4106634356366851,55.33621251935133,11.389625328615498,99.30305358390522,0
M000,2026-06-06 23:00:00,143,0.37756222027812036,54.54321277897912,11.64282996222168,100.82499042079333,0
M000,2026-06-07 00:00:00,144,0.38954268202324627,56.354324465984895,11.052980991681993,99.11814820523485,0
M000,2026-06-07 01:00:00,145,0.38658342929796324,53.663138140488726,10.763368477239725,104.02467488270231,0
M000,2026-06-07 02:00:00,146,0.39528955309783076,54.83041582482823,12.071913388282242,100.18053838071827,0
M000,2026-06-07 03:00:00,147,0.4281288900592698,54.58055311348919,11.349342451876984,102.74465931187733,0
M000,2026-06-07 04:00:00,148,0.4019527631784544,55.291464697529264,11.544789111950546,100.60185731542447,0
M000,2026-06-07 05:00:00,149,0.3920829227219516,55.66790511112366,11.178382012183208,101.74035000531926,0
M000,2026-06-07 06:00:00,150,0.3680597919788847,54.09220564554458,11.153966650852894,100.68693041309382,0
M000,2026-06-07 07:00:00,151,0.34397088663309,56.161918520253025,11.684131867021023,102.89222461577552,0
M000,2026-06-07 08:00:00,152,0.38105065240710606,55.406270987354,11.479572595980596,100.31215012454615,0
M000,2026-06-07 09:00:00,153,0.39839274763226623,53.04896160984028,11.909024875255911,101.30552147250984,0
M000,2026-06-07 10:00:00,154,0.4549913957528095,52.94415115019845,11.949103743518492,101.12090324698549,0
M000,2026-06-07 11:00:00,155,0.40641818094864596,55.269736147010775,11.90158214888203,99.81737003251055,0
M000,2026-06-07 12:00:00,156,0.43160859622488723,54.95576575795728,11.85835011148407,101.11016491846388,0
M000,2026-06-07 13:00:00,157,0.38380813832693494,55.11667398312604,12.40918036143001,104.720972351033,0
M000,2026-06-07 14:00:00,158,0.36295069892083964,55.117862841887096,11.35882167966139,99.69383548229337,0
M000,2026-06-07 15:00:00,159,0.3745843324579008,55.399907524417294,11.768199215075896,101.09374681869807,0
M000,2026-06-07 16:00:00,160,0.38130493936239884,56.30438450926457,12.242410695540052,102.7321083138105,0
M000,2026-06-07 17:00:00,161,0.46335659731413276,53.84903151049219,12.303771780919424,102.42219831802542,0
M000,2026-06-07 18:00:00,162,0.37289191660928467,53.80550750876162,11.23383815067623,100.07006869644597,0
M000,2026-06-07 19:00:00,163,0.42349159428721034,53.896632507141774,11.678783300412212,95.14776423436807,0
M000,2026-06-07 20:00:00,164,0.3697550468437858,55.61380844625835,12.33415359710171,100.92915122127776,0
M000,2026-06-07 21:00:00,165,0.4267312657048765,56.80728025987013,12.028012125649683,95.33922383136911,0
M000,2026-06-07 22:00:00,166,0.41242397934482117,54.81804312981937,11.881877297294995,102.63800475576508,0
M000,2026-06-07 23:00:00,167,0.39973224615352115,52.37998793158088,11.72525093170682,100.0055658864416,0
M000,2026-06-08 00:00:00,168,0.40890274518826103,53.37475748716019,11.652399623951554,101.55909279904773,0
M000,2026-06-08 01:00:00,169,0.3944654250069317,54.39793167927008,11.956398564859768,97.78590265802156,0
M000,2026-06-08 02:00:00,170,0.42375426565768404,54.66110613604647,11.722091638885368,96.544327832872,0
M000,2026-06-08 03:00:00,171,0.39310845741669315,54.86133255462718,11.791304575226178,100.1268973861724,0
M000,2026-06-08 04:00:00,172,0.3696867030080598,55.42500071645153,11.820379144824733,99.50321955336901,0
M000,2026-06-08 05:00:00,173,0.36631204726253097,55.05913137144442,11.524180352000332,98.63033916257808,0
M000,2026-06-08 06:00:00,174,0.4052745051159393,56.64561843733119,11.980799699758933,99.72562376857915,0
M000,2026-06-08 07:00:00,175,0.44570283809989686,54.52986858489759,12.92407523967737,105.02855427825037,0
M000,2026-06-08 08:00:00,176,0.4012317970803108,54.32930281365997,11.004535408123687,101.25845346717885,0
M000,2026-06-08 09:00:00,177,0.39018550793076634,55.93517666181253,11.84974350061267,101.75913460326441,0
M000,2026-06-08 10:00:00,178,0.4010562839575191,53.42346745114807,11.406058158313993,101.396135174832,0
M000,2026-06-08 11:00:00,179,0.43637535542192085,55.752623389631125,11.911334089890616,102.74123724914121,0
M000,2026-06-08 12:00:00,180,0.40457373037662875,55.3154360179692,11.720708236273541,99.24398731760594,0
M000,2026-06-08 13:00:00,181,0.39555167471492286,54.96817838200221,11.980673818591685,95.62291489180029,0
M000,2026-06-08 14:00:00,182,0.4417501856858102,57.11862476712613,12.162073413378774,99.38663021046554,0
M000,2026-06-08 15:00:00,183,0.42026395444211295,54.55728845508371,11.75481841340278,101.46813640719104,0
M000,2026-06-08 16:00:00,184,0.4534904725787638,57.71551237564266,12.162702309219085,97.9360371392972,0
M000,2026-06-08 17:00:00,185,0.41394079384931537,54.95616725506942,10.787153247116468,99.5268200145231,0
M000,2026-06-08 18:00:00,186,0.37345070560972743,53.69639638633279,12.340892366380869,98.47398769250816,0
M000,2026-06-08 19:00:00,187,0.3774468458874086,55.40178096386993,11.836394656927189,102.89095723234995,0
M000,2026-06-08 20:00:00,188,0.46463817797180573,54.001739778902405,12.12961764257281,101.36087292676444,0
M000,2026-06-08 21:00:00,189,0.4702564958610781,54.36728280075706,11.205282439723927,101.23447022524444,0
M000,2026-06-08 22:00:00,190,0.4139919502295577,55.82326605607499,11.357537934877973,101.04767507863428,0
M000,2026-06-08 23:00:00,191,0.4015975160236736,55.994785144800645,11.77366598241346,99.68664787834454,0
M000,2026-06-09 00:00:00,192,0.46001925955339834,54.617595483563704,11.693501731553164,100.31984480838194,0
M000,2026-06-09 01:00:00,193,0.3880350545680433,56.47522574966887,11.815370197935655,97.50427664517652,0
M000,2026-06-09 02:00:00,194,0.39097590884556344,56.67078724803394,12.155041382976691,95.48266715089494,0
M000,2026-06-09 03:00:00,195,0.4370817877833416,56.92236020436821,11.031329542251278,100.0851068944181,0
M000,2026-06-09 04:00:00,196,0.39904241320885186,55.78132249599534,12.123753043708929,100.45979280010323,0
M000,2026-06-09 05:00:00,197,0.4056916850543,56.824100929704926,11.731760061388123,102.17144023319831,0
M000,2026-06-09 06:00:00,198,0.40513417241063576,52.92853309207888,11.612158243704712,102.88073385372773,0
M000,2026-06-09 07:00:00,199,0.41829902980630945,54.78804806026594,11.084099994547271,102.94596851444369,0
M000,2026-06-09 08:00:00,200,0.44596103728200076,54.09169212983294,11.88013274018347,97.75402328435285,0
M000,2026-06-09 09:00:00,201,0.4073719701074754,55.26413666711186,10.710512488641465,99.1086292905823,0
M000,2026-06-09 10:00:00,202,0.42188293697300466,54.45038222907794,11.937011775120688,100.83960629748941,0
M000,2026-06-09 11:00:00,203,0.3391763235126661,54.98587769209744,11.101596908628688,105.02714354878856,0
M000,2026-06-09 12:00:00,204,0.4021772385883928,57.312619624477136,11.696075945683628,102.93477588032549,0
M000,2026-06-09 13:00:00,205,0.3736949491017728,54.80875795381468,11.622301639660817,102.47267252305255,0
M000,2026-06-09 14:00:00,206,0.35880600454712286,55.51692730225684,12.141558652777764,99.54266498368057,0
M000,2026-06-09 15:00:00,207,0.3696421453205646,54.73671016992139,11.588198127503164,98.57783184242146,0
M000,2026-06-09 16:00:00,208,0.3898406522703956,55.126458123505,11.410634312929002,101.85197291837164,0
M000,2026-06-09 17:00:00,209,0.4322940729680598,55.05619920878642,11.503820395031049,98.06506989306651,0
M000,2026-06-09 18:00:00,210,0.3623649682837459,55.57172467828126,12.22141724746317,99.90362587772663,0
M000,2026-06-09 19:00:00,211,0.40682520246144394,56.405762181970715,11.962667563220235,100.28770545093349,0
M000,2026-06-09 20:00:00,212,0.38824460550972245,56.971990861951326,11.56391887734641,103.82135185521817,0
M000,2026-06-09 21:00:00,213,0.4002443330664982,55.42409928060946,11.623437776347755,99.98894845559157,0
M000,2026-06-09 22:00:00,214,0.4356221765548163,55.72341104891591,11.098472247478064,95.71939096786204,0
M000,2026-06-09 23:00:00,215,0.4269968201489628,53.631777038493304,11.86244166311698,101.64575248575827,0
M000,2026-06-10 00:00:00,216,0.44834935583485247,54.91652946931716,11.009139990534532,99.13950729398124,0
M000,2026-06-10 01:00:00,217,0.41164522805325154,56.22834646456993,11.991653210071144,100.50381535359412,0
M000,2026-06-10 02:00:00,218,0.3977674029960374,56.12414605989839,11.756194407098953,100.26427659780056,0
M000,2026-06-10 03:00:00,219,0.4078658507221106,55.38685570595242,12.680683185294594,99.93213396363085,0
M000,2026-06-10 04:00:00,220,0.4197675650484922,56.25819574824315,11.291294911997868,102.13249328671426,0
M000,2026-06-10 05:00:00,221,0.4209145868848619,55.78025533430466,11.653228340770038,97.52585326567034,0
M000,2026-06-10 06:00:00,222,0.3872963216347118,56.62116684446942,12.394272387132197,99.60008145132645,0
M000,2026-06-10 07:00:00,223,0.4222597948836512,55.51157763930436,12.1628073629438,101.92341352067054,0
M000,2026-06-10 08:00:00,224,0.42657058446283597,54.72471751555846,11.408190659065522,99.31877000897227,0
M000,2026-06-10 09:00:00,225,0.4982813678152627,55.59727699559217,11.72238239869301,97.2087567982703,0
M000,2026-06-10 10:00:00,226,0.47958967873573843,51.68910473511198,11.65845177758703,101.6032113729717,0
M000,2026-06-10 11:00:00,227,0.3925130204431702,55.67704535525587,11.773167512103736,102.57154136412875,0
M000,2026-06-10 12:00:00,228,0.40623692401489886,50.783225905817076,11.36453149747214,100.17511173645639,0
M000,2026-06-10 13:00:00,229,0.3718956445788707,53.044790703319556,11.628174622737111,96.41321083497478,0
M000,2026-06-10 14:00:00,230,0.40293962388106697,55.76224145457408,11.011131033448583,101.83550933154187,0
M000,2026-06-10 15:00:00,231,0.43659291410433,55.78426305190063,11.690632321954416,97.05424868933501,0
M000,2026-06-10 16:00:00,232,0.4664184903063525,53.77757471123364,11.823758263596197,101.03884789343513,0
M000,2026-06-10 17:00:00,233,0.40951952959154275,54.389521755426294,11.588402998354756,98.5934291519654,0
M000,2026-06-10 18:00:00,234,0.41476290706574703,56.902783819452154,11.065822150737853,97.90100791994564,0
M000,2026-06-10 19:00:00,235,0.3673016259747939,54.70620622107121,12.114449482090434,99.34673120967558,0
M000,2026-06-10 20:00:00,236,0.42622739540957344,57.97164440007793,11.874094465323978,99.82628622060318,0
M000,2026-06-10 21:00:00,237,0.39593841778477584,55.26190254685389,11.453708389688162,98.86925771183783,0
M000,2026-06-10 22:00:00,238,0.40693269687674966,55.74537046429816,11.606734576525941,101.49310821846868,0
M000,2026-06-10 23:00:00,239,0.3978442523992491,57.12683942172404,11.13158996089147,99.3014943465021,0
M000,2026-06-11 00:00:00,240,0.42206425234303896,55.339426312486815,11.307012201530174,102.18464453759313,0
M000,2026-06-11 01:00:00,241,0.3749108871679528,53.99418265007788,11.508421275434412,100.70702454656487,0
M000,2026-06-11 02:00:00,242,0.3858158288704918,55.15784564656589,12.21036478633718,98.82222471482667,0
M000,2026-06-11 03:00:00,243,0.4946751766783659,55.25108565842119,11.473219271612415,98.50933385924873,0
M000,2026-06-11 04:00:00,244,0.39440155254200626,53.5394197070969,11.987468160999036,96.97656857675287,0
M000,2026-06-11 05:00:00,245,0.3999499302416781,54.86541193249056,11.454595610706475,100.7774363611732,0
M000,2026-06-11 06:00:00,246,0.4896124690258463,54.41875511195804,11.772678950425961,99.42554787787378,0
M000,2026-06-11 07:00:00,247,0.5187525006426736,56.46193324512913,11.629784784273674,95.46451195683714,0
M000,2026-06-11 08:00:00,248,0.3979323104032577,55.35369373833609,12.044484192135064,99.27913708516358,0
M000,2026-06-11 09:00:00,249,0.4247055113055211,55.00235991605823,11.47928529788637,98.5869233975704,0
M000,2026-06-11 10:00:00,250,0.44332092082508845,55.17719582704374,11.097041767011424,103.46855298275992,0
M000,2026-06-11 11:00:00,251,0.48514251202501235,55.504670189900885,11.179500917049381,96.93875565642894,0
M000,2026-06-11 12:00:00,252,0.40118146030148,55.95968233927952,11.528282998021593,97.65580904429446,0
M000,2026-06-11 13:00:00,253,0.42132281048999937,54.024426947210465,11.262299845208487,102.76664375483148,0
M000,2026-06-11 14:00:00,254,0.4475015557297064,53.880568687346525,11.93326049974546,103.3771780522995,0
M000,2026-06-11 15:00:00,255,0.44228751038251884,56.39863094044816,11.564908072462126,99.11445951065319,0
M000,2026-06-11 16:00:00,256,0.4222225867104975,54.578728413478565,12.652291210140337,99.33688685835574,0
M000,2026-06-11 17:00:00,257,0.4316423153288286,53.35291349020854,10.99782033403455,101.88309451357023,0
M000,2026-06-11 18:00:00,258,0.4022989138209856,55.605439816141825,11.789578354090946,96.02821039123401,0
M000,2026-06-11 19:00:00,259,0.4356435929665715,55.56817491575589,11.2498819465764,96.89871152170463,0
M000,2026-06-11 20:00:00,260,0.4469242302459854,53.210978527236286,11.519726187271232,99.99487069244387,0
M000,2026-06-11 21:00:00,261,0.46097083397358884,55.26402693964765,11.776629076278926,103.73518137865176,0
M000,2026-06-11 22:00:00,262,0.43836669412725476,55.953485307102255,10.815674058398237,99.85926413507202,0
